Url,Price,Selling date,Address,Suburb,House Type,Bedrooms,Bathrooms,Parking spots,Land size,Description,Under 20,20 - 39,40 - 59,60+,Long term residents,Owner percent,Renter percent,Family percent,Single percent,Average age,First Listed,Population
https://www.domain.com.au/7-dresden-avenue-beacon-hill-nsw-2100-2016527023,1475000,Sold prior to auction 14 Oct 2020,7 Dresden Avenue Beacon Hill NSW 2100,Beacon Hill ,Free Standing Houses ,3,1,1,0,"Tranquil family home with spectacular district views FIND. This single-level family home is peacefully positioned on a leafy cul-de-sac, in a tranquil pocket of Beacon Hill that borders beautiful bushland. With expansive district outlooks, generous alfresco entertaining space, and a practical and free-flowing floorplan, its already immaculate interiors are primed for relaxed family living, while also offering potential to add value. LOVE. One of the key attractions of this meticulously kept home is the living area that flows outwards to a large entertainer\'s deck and frames a spectacular panoramic view that takes in views of lush green treetops, and sweeps across the district including Fairlight, the Eastern Hill of Manly and St Patrick\'s College. There is a huge amount of useable storage space underneath the house that holds lots of potential to be repurposed into additional living space.  With alfresco spaces to the front and the rear of the house, you\'ll be able to find a sunny spot to relax in, no matter the time of day.  The layout works well for families with young children, with living and bedrooms close together and all on one level. Growing families may be interested in exploring the potential to add further living space on the lower level (STCA).  There are lovely leafy outlooks from most windows, and the expansive views provide a real sense of open space.  Well-equipped kitchen with stone counters, brekkie bar, dishwasher and an adjoining laundry room.  Neat bathroom with bathtub and separate shower.  Three generous bedrooms, each of them with built-in wardrobes.  Single lock-up garage, tons of under-house storage, and further parking space on the driveway. LIVE. This part of Beacon Hill is quiet and secluded and sits next to an expanse of stunning bushland. The cul-de-sac backs onto the beautiful paths and surrounds of Brookvale Creek, and is just a short walk to Red Hill Reserve and Oxford Falls. Despite the peaceful, bushland surrounds, everything you need is close by, with schools, local shops and parks within walking distance. Beaches, Warringah Mall and lifestyle hubs in Dee Why and Manly are just a short drive away. Disclaimer: Whilst every effort has been made to ensure the accuracy and thoroughness of the information provided to you in our marketing material, we cannot guarantee the accuracy of the information provided by our Vendors, and as such, Cunninghams makes no statement, representation or warranty, and assumes no legal liability in relation to the accuracy of the information provided. Interested parties should conduct their own due diligence in relation to each property they are considering purchasing. All photographs, maps and images are representative only, for marketing purposes.",29,24,28,19,72,87,13,60,40,40 to 59,1 October,"7,451"
https://www.domain.com.au/12-aubreen-street-collaroy-plateau-nsw-2097-2016527891,1500000,Sold prior to auction 14 Oct 2020,12 Aubreen Street Collaroy Plateau NSW 2097,Collaroy Plateau ,Free Standing Houses ,3,1,3,411,"Untapped Potential in Family Friendly Neighbourhood First time offered since built, this 411sqm level landholding presents an increasingly rare opportunity to renovate or custom build a modern family residence to individual taste and requirements (STCA). Currently resided by a 1950\'s three-bedroom home presented in original condition, it offers a prime choice for families to gain a foothold in a popular peninsular locale or a smart option for builders/developers to capitalise. Its surrounded by quality homes within a stroll to Collaroy Plateau Public School, a short walk to village shops and a 3-minute drive to Collaroy Beach and B-Line city buses. -East facing front, existing dwelling built to the edge of building envelope -Separate lounge and dining rooms, sunroom, open plan kitchen -Three bedrooms, bathroom with bath and shower, separate w/c -Internal laundry, deep level lawn bathed in northern sun -Easy to knock down home, good access for construction  -Side driveway access to lock up garage with attached storeroom -Family focused locale close to ovals, parks and Narrabeen Lakes",35,22,28,14,69,86,14,66,34,40 to 59,1 October,"4,758"
https://www.domain.com.au/71-stella-street-collaroy-plateau-nsw-2097-2016551098,2040000,Sold by private treaty 13 Oct 2020,71 Stella Street Collaroy Plateau NSW 2097,Collaroy Plateau ,Free Standing Houses ,5,3,2,0,"Expansive family home with premium plateau address FIND. Peacefully placed in a prized pocket of Collaroy Plateau, this dual-level family home will delight you with its choice of living areas, spacious proportions, ocean views, and generous outdoor entertaining area and pool. Its sought-after position on the popular Northern end of the plateau is just moments from Collaroy Plateau Park and a short stroll from shops, schools, supermarkets and cafes. LOVE. One of the key attributes you\'ll notice about this lovely home is the overwhelming sense of peace and tranquillity it offers, which is most apparent in the private and peaceful back yard, where the adults can kick back and relax on the expansive entertainer\'s deck and watch the children play in the pool and on the level lawn. The plateau offers a protected and peaceful environment with very little traffic that appeals to families with children of all ages.  Open living and dining area to the back of the house that features a slow-combustion fire and exposed brick feature walls. Two access points provide a seamless connection to a large outdoor entertaining zone, offering an effortless indoor/outdoor lifestyle.  Modern kitchen with gas cooking, sleek stone counters, a dishwasher, and bi-fold windows that provide a connection with the back yard.  The meticulously landscaped backyard features a large entertainer\'s deck as well as an enclosed pool and a level lawn.  Four of the bedrooms and a second living space are positioned upstairs, while a fifth bedroom with shower en-suite is downstairs, which is perfect for guests, teenagers or even an au-pair.  Light-filled master bedroom with private terrace that offers stunning district and ocean views.  Private study room, great for working from home.  Laundry room with external access, a shower and built-in storage.  Single lock-up garage with internal access and some storage shelving, plus plentry more parking space on the driveway. LIVE. Collaroy Plateau is a thriving community with great schools and shops, yet it remains quiet and peaceful with little traffic. It\'s just a seven-minute stroll to the local shops on Veteran\'s Parade, Collaroy Plateau Park is just at the end of the street, and there are several schools within a 10-minute walk. Also within walking distance is Collaroy village, which boasts fantastic beaches, playgrounds, a cinema, plus lots of fantastic eateries and shops. Disclaimer: Whilst every effort has been made to ensure the accuracy and thoroughness of the information provided to you in our marketing material, we cannot guarantee the accuracy of the information provided by our Vendors, and as such, Cunninghams makes no statement, representation or warranty, and assumes no legal liability in relation to the accuracy of the information provided. Interested parties should conduct their own due diligence in relation to each property they are considering purchasing. All photographs, maps and images are representative only, for marketing purposes.",32,20,31,17,67,87,13,68,32,40 to 59,13 October,"4,758"
https://www.domain.com.au/48-clarke-street-narrabeen-nsw-2101-2016541994,1880000,Sold prior to auction 13 Oct 2020,48 Clarke Street Narrabeen NSW 2101,Narrabeen ,Free Standing Houses ,4,2,1,586,"Modern family haven capturing sweeping lake views Revelling in expansive views over Narrabeen Lake, this updated family home presents two generous living zones and alfresco decks for idyllic entertaining. Its serene cul-de-sac address is a walk to the lake and moments to beaches, shops and cafs. - Open living/dining room and deck with a north facing aspect Lower rumpus with study area, bedroom and smart bathroom Versatile lower layout for a teen retreat, in-laws or guests Private rear entertainers\' deck gazing to a grassed backyard Stone and gas kitchen, Bosch oven and sleek glass splashback Double bedrooms offering built-in wardrobes and new carpets Contemporary fully tiled bathrooms, main with rain shower Study space, concealed laundry and ample underhouse storage Single garage with high ceiling, scope for mezzanine storage Easy access to lake trails, B-Line buses and quality schools",27,29,30,15,53,78,22,60,40,60+,8 October,"8,194"
https://www.domain.com.au/12-st-pauls-road-north-balgowlah-nsw-2093-2016504118,2701050,Sold prior to auction 13 Oct 2020,12 St Pauls Road North Balgowlah NSW 2093,North Balgowlah ,Free Standing Houses ,4,2,2,550,"Newly built designer haven on sunny near level lawn The inspired architect-designed reinvention of this sumptuous single level residence epitomises modern flexibility and classical contemporary luxury in a prized leafy pocket of North Balgowlah. Focused around a fabulous open floor social zone that flows to a covered entertainers\' deck and near level north rear lawns, it is perfectly located within a five minute stroll of buses, parks and North Balgowlah Shopping Village.  - Meticulously redesigned and renovated with no expense spared  Alluring panelled facade set behind manicured landscaped gardens Sweeping living space with defined dining area overlook rear garden Full-width glass stacker doors open to enormous covered rear deck Deluxe CaesarStone island kitchen with stainless steel side bench Stainless steel European appliances include gas stove and dishwasher Spacious bedrooms with sleek built-in, main with ensuite Ultra-chic bathrooms, main with standalone stone bath Separate studio/cabana/office plumbed for a granny flat (STCA) High ceilings, blackbutt timber flooring and plantation shutters Ducted air conditioning, gas heating and barbecue outlets Brand new plumbing/stormwater and completely rewired Set on 550sqm with enclosed, private, level north rear lawn Full-irrigated landscaped gardens with popup lawn sprinklers  District outlooks at the rear plus room for an in-ground pool Easy walk to Balgowlah North Primary and Woolgoolga Reserve Footsteps to city buses, minutes to major shops and beaches Carport and car space, vast dry storage area under the deck Council rates: $559 per quarter Water rates:$147 per quarter + usage",39,17,28,16,67,86,14,66,34,40 to 59,21 September,"3,653"
https://www.domain.com.au/14-patanga-road-frenchs-forest-nsw-2086-2016493256,1355000,Sold by private treaty 12 Oct 2020,14 Patanga Road Frenchs Forest NSW 2086,Frenchs Forest ,Free Standing Houses ,3,1,1,0,"Picture-Perfect Coastal Cottage Complete with manicured hedging and stunning front gardens with Waratahs in bloom, this delightful easy-living home combines free-flowing living and entertaining spaces with beautiful fresh updates to create an enchanting haven in a central location.  Set over one convenient level, this charming home is blessed with high ceilings and classic timber floors creating a beautifully relaxed and airy ambience. Young families and downsizers will appreciate the single level living, low-maintenance gardens and the super-convenient location. Spacious stone kitchen with large breakfast bar and corner pantry Generous open plan lounge dining flowing to north facing entertaining terrace with custom built-in seating Bedrooms equipped with ceiling fans, large master with built-in robes Well maintained and presented full bathroom with separate bath and shower Handy extra toilet to laundry Rear courtyard area with lawn and vegetable/herb garden Fitted with solar panels, solar hot water and gas hob for heating Attic storage with flooring and lights plus external storage under deck Off-street parking  This peaceful, family-friendly pocket is within strolling distance to buses and Skyline shopping. Schools and parks are just minutes away and travel a little further and you\'re on the golden sand at Dee Why Beach.",31,17,29,23,71,86,14,62,38,40 to 59,15 September,"13,481"
https://www.domain.com.au/42-coniston-street-wheeler-heights-nsw-2097-2016550523,1450000,Sold by private treaty 12 Oct 2020,42 Coniston Street Wheeler Heights NSW 2097,Wheeler Heights ,Free Standing Houses ,4,2,1,0,"Views, pool and unlimited potential FIND. Sitting on a quiet leafy street and absolutely brimming with potential, this well-presented home has outstanding bones and offers a keen renovator the exciting opportunity to bring it to its full potential. With a beautiful treetop and district outlook to the rear, a pool, and generous proportions throughout, this charismatic residence will suit those who are looking to create their dream home in a peaceful family-friendly location close to schools, shops and Narrabeen Lake. LOVE. Charming, private and filled with light, this well-presented home offers living spaces that showcase lush green views that stretch out towards Cromer and Cromer Golf Club, as well as featuring a large rumpus room that holds potential to be developed into self-contained accommodation. While the house is in perfect condition to live in now, you may feel inspired to sculpt a more contemporary and free-flowing layout, or even consider the opportunity to start from the ground up (STCA).  Separate lounge and dining areas, both of which offer stunning views that sweep over the stunning bushland that surround Cromer.  Three generous bedrooms, which are serviced by a neat bathroom with spa bath and separate shower.  Generous kitchen with brand new cooktop and oven.  Sunny and private back yard with a large and enclosed pool area and a pergola covered patio.  On the lower level, the large rumpus room includes a kitchenette, a bathroom with laundry facilities, and an extensive amount of storage space. Use this area as a retreat for teenagers or guests, or consider developing it into self-contained accommodation (STCA). LIVE. This peaceful and leafy suburb is the ideal base for families. Despite its tranquil setting, it\'s very close to schools, shops and parks and convenient to beaches. Narrabeen Lake is moments away for scenic walking and bike riding trails, and it\'s a short drive to popular cafes, restaurants, supermarkets and surf beaches at Dee Why, Narrabeen and Collaroy. Disclaimer: Whilst every effort has been made to ensure the accuracy and thoroughness of the information provided to you in our marketing material, we cannot guarantee the accuracy of the information provided by our Vendors, and as such, Cunninghams makes no statement, representation or warranty, and assumes no legal liability in relation to the accuracy of the information provided. Interested parties should conduct their own due diligence in relation to each property they are considering purchasing. All photographs, maps and images are representative only, for marketing purposes.",36,17,29,18,67,93,7,74,26,40 to 59,13 October,"3,001"
https://www.domain.com.au/28-allawah-avenue-elanora-heights-nsw-2101-2016473608,2225000,Sold by private treaty 11 Oct 2020,28 Allawah Avenue Elanora Heights NSW 2101,Elanora Heights ,Free Standing Houses ,7,4,4,797,"Superb Home Designed For Dual Living This spacious home on 797sqm is readymade for dual occupancy and offers a multifunctional layout for large or extended families in a premium location. Whether enjoyed as one substantial residence or a private home plus investment, the property caters to the ultimate northern beaches\' lifestyle, with multiple living areas, indoor/outdoor entertaining, versatile media/workspaces, a heated swimming pool and plenty of parking. A rare opportunity for buyers who value space, flexibility and convenience, this exceptional property is located within moments of parks, schools, Narrabeen Lakes and the beach.  - Self-contained 3-bed/2-bath dwelling situated at the front of the home  Main residence set over two levels at the rear featuring 4-beds/2 baths Generous living and dining, study area, versatile family or media zones  Multiple indoor/outdoor spaces and wraparound decks for entertaining  Gourmet kitchens with stone benchtops and quality s/steel appliances Superbly appointed island kitchen with walk-in pantry to rear residence Master retreat on upper level featuring an ensuite and large walk-in robe  Three bathrooms, two with bath, plus powder room in addition to ensuite Grassed garden areas and saltwater swimming pool with solar heating  Air-conditioning, ceiling fans, single lock-up garage plus off-street parking Council Rates $554.61 per quarter approx Water Rates $147.31 per quarter approx",36,20,28,15,68,88,12,65,35,40 to 59,-1,"4,353"
https://www.domain.com.au/52-seaview-street-balgowlah-nsw-2093-2016507434,2238000,Sold at auction 10 Oct 2020,52 Seaview Street Balgowlah NSW 2093,Balgowlah ,Free Standing Houses ,4,2,1,0,"House-sized semi in sought-after location FIND. Tucked away in Balgowlah\'s sought-after North Harbour pocket, this classic Federation semi is the ideal family home, with a generous, house-like floorplan and expansive outdoor living areas. A contemporary rear addition, awash with natural light, flows onto a sunny verandah offering elevated district views and harbour cameos.  LOVE. Imbued with heritage character, this charming home boasts soaring ornate ceilings, timber floorboards and sash windows, original fireplaces, picture rails and decorative fretwork. Downstairs, self-contained guest accommodation with kitchenette, shower ensuite, built-in robes, a/c and separate side entry offers ideal in-law or au pair accommodation.   Contemporary eat-in gas kitchen with ample storage and bench space   Airy combined kitchen/dining/casual living extending out to verandah through bi-fold doors  Dreamy master bedroom with built-in robes, original fireplace and french doors to private, enclosed garden   Two additional queen-sized bedrooms, one with built-in robes  Modern family bathroom with separate bath and shower  Elegant living room with stunning original fireplace and timber surround  Spacious and private sunny rear garden with level lawn and oversized spa  Covered carport, lock up shed and rainwater tank LIVE. Placed on a desirable family-friendly street, this lovely home is just a stone\'s throw to express city buses, cafes, Stockland Village shopping and schools. Manly is just a short drive or cycle away and beautiful North Harbour Reserve and coastal walkways are within wandering distance.  Disclaimer: Whilst every effort has been made to ensure the accuracy and thoroughness of the information provided to you in our marketing material, we cannot guarantee the accuracy of the information provided by our Vendors, and as such, Cunninghams makes no statement, representation or warranty, and assumes no legal liability in relation to the accuracy of the information provided. Interested parties should conduct their own due diligence in relation to each property they are considering purchasing. All photographs, maps and images are representative only, for marketing purposes.",35,17,27,20,60,83,17,68,32,-1,22 September,-1
https://www.domain.com.au/6-oates-place-belrose-nsw-2085-2016511355,1565000,Sold at auction 10 Oct 2020,6 Oates Place Belrose NSW 2085,Belrose ,Free Standing Houses ,5,2,2,550,"Spacious and convenient A tucked away setting as part of the exclusive Lyndhurst Estate, that delivers peace and tranquility coupled with outstanding convenience. This dual level home presents exceptional buying, offering generous living and accommodation on a level 550sqm block. Freshly painted and instantly comfortable, it\'s conveniently located to the bus, schools and close to shopping. - Quiet street setting, high ceilings, spacious formal lounge and dining Open-plan casual living and dining spills to the large covered deck Stone gas kitchen, gas point for heating, under stair storage, powder room Lower level optional home office or guest/fifth bed, plantation shutters Four spacious bedrooms spill across the upper level, built-in robes Substantial master suite with robes and ensuite, modern bathrooms Internal laundry, internal access double lock-up garage with storage Fenced level yard, walk to John Colet School, IGA and Belrose Public",8,3,12,77,38,100,0,0,100,60+,24 September,"8,781"
