Url,Price,Selling date,Address,Suburb,House Type,Bedrooms,Bathrooms,Parking spots,Land size,Description,Under 20,20 - 39,40 - 59,60+,Long term residents,Owner percent,Renter percent,Family percent,Single percent,Average age,First Listed,Population
https://www.domain.com.au/127-goodlet-street-surry-hills-nsw-2010-2013737576,2700000,Sold by private treaty 24 Aug 2017,127 Goodlet Street Surry Hills NSW 2010,Surry Hills ,Free Standing Houses ,5,2,3,259,"Statement residence + future potential A warehouse-like house, this is an impressive inner-city statement. In the heart of Surry Hills, few residences would offer this level of wow factor with potential for an even grander future. Highlights * Approx. 230sqm internals &amp; 259sqm land * Double garage + further off-street parking * Exposed timber beams &amp; o/sized windows * Central courtyard &amp; in/outdoor ambiance * Second-storey opening onto a view deck * Tidy stone kitchen, marble-detailed baths * King master bed w/ balcony, BIRs &amp; WIR * 2 blocks to Crown St dining/entertainment * So many options for adding your own value * Walk-everywhere hub &amp; fast-evolving area",11,48,28,12,36,32,68,44,56,20 to 39,-1,"16,408"
https://www.domain.com.au/19-goodchap-street-surry-hills-nsw-2010-2013620103,1350000,Sold by private treaty 18 Aug 2017,19 Goodchap Street Surry Hills NSW 2010,Surry Hills ,Free Standing Houses ,2,1,0,72,"Rustic old terrace in laneway position A sandstone terrace in a tiny Surry Hills laneway, these offerings are unique in the inner city. On 72sqm of land, it could clean up well, but the potential to rip-out/restore is obvious. Highlights * Polished boards &amp; exposed brick * Slate &amp; sandstone detail retained * Updated stone kitchen, skylights * Black-slate yard, scope to open up  * Attic conversion, views &amp; storage * Set in a classic row of just 7 homes * 3-phase power, so much potential * Just 2 blocks to Crown St\'s heart * Gut, polish, bring your sketchpad * Rare offering with heritage appeal",13,43,35,9,36,45,55,48,52,20 to 39,-1,"16,408"
https://www.domain.com.au/530-riley-street-surry-hills-nsw-2010-2013729085,1250000,Sold at auction 11 Aug 2017,530 Riley Street Surry Hills NSW 2010,Surry Hills ,Free Standing Houses ,2,1,0,77,"Classic free-standing terrace offers a private urban retreat The lifestyle appeal of a fresh and easycare home so close to all of Surry Hills attractions will be a major drawcard for this tastefully presented free-standing terrace. It offers a very peaceful environment that has been smartly enhanced to offer a low maintenance living space with a great layout for in/outdoor entertaining. Step out the front door and it is just moments to all the amenities that make this area such a sought-after destination with cafes, pubs and dining options all within strolling distance. Freshly painted throughout with open lounge and dining areas Wide entertainment patio plus two upper level balconies Two upstairs bedrooms plus a separate study/sunroom area Well-appointed gas kitchen and bathroom with internal laundry Lots of potential for redesign to add even more value in the future Set at the end of a cul-de-sac within a stroll to shops and buses Land area:77 m2 (approx.) Internal area: 78 M2 (approx.) Rental potential: $750/week approx. Council rates: $1,208 p/a  Water rates: $187 p/qtr Contact: Ian Comyns 9146 5321 ian@exchange-property.com.au Maria Perez 8599 6263 maria@exchange-property.com.au www.exchange-property.com.au",9,36,27,28,49,21,79,35,65,20 to 39,-1,"16,408"
https://www.domain.com.au/48-davies-street-surry-hills-nsw-2010-2013723205,1832500,Sold at auction 8 Aug 2017,48 Davies Street Surry Hills NSW 2010,Surry Hills ,Free Standing Houses ,4,1,0,82,"Updated terrace, one of best streets In a hot pocket of laneways, this terrace counts the Brett Whiteley Gallery, Bourke Street Bakery &amp; other top drawcards as its neighbours. Updated &amp; well kept, it\'s a lifestyle residence now, with potential for your personality. Highlights * Polished timber boards &amp; high ceilings * Period fireplaces, well-kept character * Marble kitchen, s/steel appliances * Opens into a north-facing courtyard * Rear-lane access via pedestrian gate * Master opens to wide timber balcony * Full bathroom + rear laundry, guest WC * Modern &amp; well kept/scope for your touch * Pull-down access to attic storage space * One of area\'s most tightly held pockets",19,44,28,10,37,46,54,41,59,20 to 39,-1,"16,408"
https://www.domain.com.au/619-bourke-street-surry-hills-nsw-2010-2013717356,2551000,Sold at auction 5 Aug 2017,619 Bourke Street Surry Hills NSW 2010,Surry Hills ,Free Standing Houses ,3,2,1,158,"Refreshed terrace on superb 158sqm level block Occupying a substantial 158sqm block in the heart of Surry Hills, this recently refreshed terrace provides a readymade lifestyle haven of space, comfort and natural light. It is placed within footsteps of the popular Bourke Street Bakery, shops and buses. - Generous flowing layout with separate living/dining areas - Bi-fold doors allow an easy flow to private sunlit courtyard - Modern CaesarStone kitchen features Smeg gas appliances - Well proportioned bedrooms appointed with built-in wardrobes - Master with French doors to balcony, study/third bedroom - Polished timber/parquetry floors, freshly painted interiors - Soaring ceilings, original fireplace fixtures, skylights - Concealed internal laundry, plentiful internal/attic storage - Rear lane access to automatic garage, stroll to galleries - Walk to shops, celebrated bars, eateries, parks, schools",19,44,28,10,37,46,54,41,59,20 to 39,-1,"16,408"
https://www.domain.com.au/71-albion-street-surry-hills-nsw-2010-2013756532,2050000,Sold prior to auction 4 Aug 2017,71 Albion Street Surry Hills NSW 2010,Surry Hills ,Free Standing Houses ,4,1,2,111,"SOLD prior to Auction Occupying a central position in a highly regarded city fringe location, this attractive two level terrace offers numerous creative business or residential opportunities. It is currently equipped as professional office suites and offers scope to continue to use as a commercial premises or to revert into a residential home. It is presented in great condition and features a generous layout, flexible floorplan options plus a garage with access from the rear lane.  A versatile interior layout features up to four double bedrooms Kitchen and bathroom amenities plus air conditioning throughout A small outdoor area plus garaging and for two small cars A solid investment opportunity with excellent rental potential Ease of access for customers with Central Station minutes away Flanked by popular cafes, eateries and supporting businesses Size of block: 111sqm Council rates: $397pq. approx. Water rates: $187.07pq. approx. Contact Shaun Burdo: 0438 332 088",8,55,29,8,28,40,60,39,61,20 to 39,-1,"16,408"
https://www.domain.com.au/58-arthur-street-surry-hills-nsw-2010-2013697741,1504000,Sold at auction 29 Jul 2017,58 Arthur Street Surry Hills NSW 2010,Surry Hills ,Free Standing Houses ,2,1,0,0,"Urban Oasis In Freestanding c1860s Cottage Tucked away in a tranquil street nestled between Crown and Bourke Streets, this freestanding c1860s cottage is an urban oasis of peace, privacy and exceptional convenience. Renowned cafes, popular eateries and the city are within walking distance.  * Enjoys a desirable rear north aspect ensuring plentiful natural light * Character filled interiors with open plan living and dining space * Leafy outdoor areas include a generous forecourt and rear terrace * Well appointed gas kitchen, two bedrooms, one with rooftop deck * Internal laundry, storage, air conditioning, open fireplace * High vaulted ceilings, exposed brick walls and stone/slate floors * Ready to live in/rent immediately, scope to add value in the future * Moments to buses, future light rail, entertainment, boutiques and shops * Council rates: $1,643.28 per annum approx * Water Rates: $191.08 per quarter approx",15,43,29,13,35,48,52,54,46,20 to 39,-1,"16,408"
https://www.domain.com.au/111-goodlet-street-surry-hills-nsw-2010-2013680827,1487000,Sold at auction 19 Jul 2017,111 Goodlet Street Surry Hills NSW 2010,Surry Hills ,Free Standing Houses ,2,1,0,108,"North-facing home with entertainer\'s deck In a walk-everywhere location with creative agencies close by, this is cool city living. For entertaining, a large rear kitchen flows seamlessly to a generous deck under a peaceful tree canopy. Highlights * North-facing, traditional terrace row * Timber floors, high ceilings, f/places * Ready for living plus scope to update * Tiered flow to kitchen, deck, lawn, RLA * Skylit kitchen w/ Smeg gas apps &amp; l\'dry * Folding doors open to entertaining area * Neat skylit bathroom opp. mini c/yard * Master w/ French doors to balcony * Second bed w/ closet, quiet leafy aspect * Walk to Crown St cafes, shops, transport",9,36,27,28,49,21,79,35,65,20 to 39,-1,"16,408"
https://www.domain.com.au/21-richards-avenue-surry-hills-nsw-2010-2013690200,2240000,Sold at auction 19 Jul 2017,21 Richards Avenue Surry Hills NSW 2010,Surry Hills ,Terraced Houses ,4,1,0,101,"Family residence in area\'s best street In a quiet residential cul-de-sac overlooking Shannon Reserve and Crown St dining, this may be the area\'s best position. There\'s rear lane access direct to the playground with potential for parking (STCA). Highlights * High ceilings, overhead fans, f/place * Conservatory-style kitchen w/ park view * Scope for updates &amp; personal finishes * Master w/ BIR, French doors to balcony * Upstairs rear beds both w/ park views * Neat bath w/ tub, ready to add value * Leafy c/yard, RLA w/ pot. parking STCA * Direct access to park/playground behind * Prime location b/w Foveaux &amp; Crown sts * Close to Surry Hills Library, cafes/dining",15,43,29,13,35,48,52,54,46,20 to 39,-1,"16,408"
https://www.domain.com.au/86-ann-street-surry-hills-nsw-2010-2013690901,1680000,Sold prior to auction 19 Jul 2017,86 Ann Street Surry Hills NSW 2010,Surry Hills ,Free Standing Houses ,3,1,0,82,"SOLD BY THE SCHUMANN SANDS TEAM Echoing the eclectic charm and artistic vibe of its urban village setting, this character-filled terrace is tucked away in a quiet cul-de-sac enclave just behind the buzz of cosmopolitan Crown Street. Creatively updated interiors blend vintage charm with smart contemporary finishes while a rooftop garden and suntrap courtyard are perfect for entertaining with dazzling city views from the upper levels. Enjoy the relaxed ambiance of its village-like setting just over 2km to the CBD and a short walk to Central Station or take a stroll to a world of arts, fashion and entertainment. - Flexible tri level layout, third bedroom or home office, dressing room  Master retreat with day bed and city views, north facing rooftop garden Spacious open living and dining, hardwood floors, exposed stone walls  Sleek stainless steel gas kitchen, atrium style sunroom opening outdoors Private sandstone-framed courtyard bathed in all-day northerly sunshine  Travertine bathroom, internal laundry, attic storage, iron lacework balcony  RATES Water: $764.32 pa Council: $1,192.38 pa SOLD",11,56,26,7,30,31,69,51,49,20 to 39,-1,"16,408"
