Url,Price,Selling date,Address,Suburb,House Type,Bedrooms,Bathrooms,Parking spots,Land size,Description,Under 20,20 - 39,40 - 59,60+,Long term residents,Owner percent,Renter percent,Family percent,Single percent,Average age,First Listed,Population
https://www.domain.com.au/230-quarry-road-ryde-nsw-2112-2016521547,2050000,Sold prior to auction 16 Oct 2020,230 Quarry Road Ryde NSW 2112,Ryde ,Free Standing Houses ,5,2,2,448.9,"Stunning designer home in a sought-after position Award winning design that takes care of all your family\'s needs. Set on a north facing level corner block in a family friendly pocket, this near new designer home has been custom tailored for modern family living with a deluxe double storey design and sunny alfresco entertaining. It is placed footsteps from city buses. - Spacious open plan living and dining area filled with light Large covered entertaining patio, landscaped level backyard Stylish gas kitchen offers a walk-in pantry and breakfast bar Superb master bedroom has a walk-in robe and twin ensuite Four additional generous bedrooms, upstairs family retreat Separate study, sleek bathroom boasts a freestanding bath Powder room, substantial laundry, ducted air conditioning Double garage has internal access, water tanks, great storage Just 300 metres to Smalls Road Public School, stroll to parks Walk to Midway Shopping Centre, close to West Ryde Station",25,23,23,29,64,81,19,60,40,20 to 39,29 September,"26,507"
https://www.domain.com.au/5-23-malvina-street-ryde-nsw-2112-2016461641,1150000,Sold by private treaty 15 Oct 2020,5/23 Malvina Street Ryde NSW 2112,Ryde ,Villas ,3,2,2,0,"Secure home in the heart of Ryde Secluded in a premium pocket of Ryde this lovely home is the benchmark for contemporary living with an abundance of privacy. Bask in the serenity each day as you wake up to a sundrenched home with a lovely bush backdrop. Catered for all ages of the family, there is plenty of entertaining space further enhanced by the seamless blend of indoor/outdoor living enabling year round entertainment. Minutes from all local amenities Ryde has to offer including Top Ryde Shopping Centre, city transport, Premium Schools and parks - this home ensures the utmost convenience for your family. - Thee beds, two luxe baths and secure double car garage with workshop Main bedroom offers a secluded courtyard perfect for waking up with a leavy outlook Open design welcomes district outlooks with north facing rear aspect Flow onto the inviting entertainers\' backyard complete with manicured gardens with separate undercover courtyard accessible from all bedrooms Gas cooking and heating available ensuring comfort to the highest degree Fully tiled main bathroom and ensuite, with no expense spared Large expansive living areas smothered in sunlight with use of a skylight Boutique complex with the perfect balance of privacy and convenience with all local amenities within minutes Disclaimer: All information contained herein is obtained from property owners or third-party sources which we believe are reliable. We have no reason to doubt its accuracy, however we cannot guarantee it. All interested person/s should rely on their own enquiries.",27,28,30,16,66,70,30,62,38,20 to 39,-1,"26,507"
https://www.domain.com.au/279-quarry-road-ryde-nsw-2112-2016520828,1421000,Sold at auction 10 Oct 2020,279 Quarry Road Ryde NSW 2112,Ryde ,Free Standing Houses ,4,2,2,505.9,"Spacious family home provides absolute convenience Commanding an optimum north east to rear aspect, this dual level home offers space and convenience for sensational family living. It\'s just footsteps to city buses and Midway shops and restaurants, while in the new Smalls Road Public School catchment. - Light drenched 505.9sqm block with a 15.24 metre frontage Immaculately presented interiors defined with high ceilings Choice of living zones and separate dining room at the rear Undercover entertaining area and level tree lined backyard Tidy kitchen fitted with stainless gas stove and dishwasher Four bedrooms, each well appointed with a built-in wardrobe Air conditioning in lounge room, kitchen and dining room Plenty of space a family looking to upsize to a larger home Side driveway access to rear carport and lock-up garage Buses to Macquarie Centre and Top Ryde at the doorstep",31,22,28,19,65,82,18,63,37,20 to 39,29 September,"26,507"
https://www.domain.com.au/36-gardener-avenue-ryde-nsw-2112-2016480397,2560000,Sold at auction 3 Oct 2020,36 Gardener Avenue Ryde NSW 2112,Ryde ,Free Standing Houses ,5,3,2,638.6,"Brand new and designed with family member in mind Displaying the ideal layout for fastpaced family living, this brand new residence is impeccably presented throughout with generous proportions and stylish contemporary finishes. It\'s conveniently set close to shopping centres, schools and arterial roads. - Free flowing open plan design features multiple living zones The elegant lounge presents soaring double height ceilings Quality gourmet stone kitchen with adjoining butlers pantry Extends to covered entertaining terrace with outdoor kitchen Integrated homework station and upper level family retreat Five bedrooms with walk-ins, three bathrooms plus powder room Stunning master suite and ground floor guest suite  Skylight, ducted air conditioning, streamlined custom joinery Double garage with internal access, laundry with drying area Moments to parks, transport, Top Ryde City Shopping Centre",30,22,26,21,67,67,33,58,42,20 to 39,-1,"26,507"
https://www.domain.com.au/117-bridge-road-ryde-nsw-2112-2016487723,1700000,Sold at auction 3 Oct 2020,117 Bridge Road Ryde NSW 2112,Ryde ,Free Standing Houses ,4,1,1,923,"Expansive 923sqm block with duplex site potential (STCA) Positioned on an expansive 923sqm block, this original family home offers enormous potential to the astute buyer. It provides duplex site or rebuild potential under the proposed new Ryde Council development requirements. Ideally located, it\'s placed within close proximity to quality schools, local shops and regular transport. - Duplex site or rebuild potential on sprawling 923sqm parcel (STCA)  Ideally within moments to Midway shops and Macquarie Centre Existing residence offers original interiors and four bedrooms Perfect opportunity for those looking to renovate or redevelop Potential to add value with scope for further improvements 650m or 10 minute walk to popular Kent Road Public School  700m to Midway shops and 5 minute drive to Macquarie Centre Disclaimer: All information contained herewith, including but not limited to the general property description, price and the address, is provided to Belle Property by third parties. We have obtained this information from sources we believe to be reliable; however, we cannot guarantee its accuracy. The information contained herewith should not be relied upon and you should make your own enquiries and seek advice in respect of this property or any property on this website.",28,25,25,22,73,79,21,58,42,20 to 39,-1,"26,507"
https://www.domain.com.au/176-buffalo-road-ryde-nsw-2112-2016479977,1552000,Sold prior to auction 1 Oct 2020,176 Buffalo  Road Ryde NSW 2112,Ryde ,Free Standing Houses ,3,2,3,0,"Bright family retreat in super convenient locale Family-ready and inviting, this much loved full brick character home features modern comfortable interiors across a practical single level. It\'s on a level north east facing block, short walks to Ryde Secondary College, Ryde Park, bus stops and Top Ryde City Shopping Centre. - Lounge room has combustion fireplace, separate dining area Fresh interiors, neutral dcor, polished timber floorboards Child-friendly fenced backyard complete with sun washed lawn Plenty of space to extend floorplan or add entertaining deck Timber kitchen equipped with dishwasher and gas cooktop  Generous sized bedrooms, stylish and newly renovated bathroom  Scope to add second storey (STCA) with possible City views Long term potential to build dream residence on ideal block Garden shed, carport, off street parking for up to three cars Walk to cafs, restaurants, sports ovals, Ryde Public School",24,21,28,27,66,56,44,53,47,20 to 39,-1,"26,507"
https://www.domain.com.au/116a-church-street-ryde-nsw-2112-2016458468,910000,Sold prior to auction 30 Sep 2020,116A Church Street Ryde NSW 2112,Ryde ,Duplexes ,3,2,2,0,"Rare Opportunity to Secure House and Garden on Putney Boarder AUCTION- UNLESS SOLD PRIOR  This rare Duplex home offers an easy-care lifestyle and convenient location. The home is exceptionally presented and offers generous accommodation, consisting of three (3) bedrooms (main with ensuite &amp; built in wardrobes), 2 bathrooms, separate lounge room, modern oversized kitchen and a private and tranquil courtyard garden. Other inclusions are; single lock up garage, internal laundry &amp; built in wardrobes. A wonderful opportunity to acquire this fantastic property situated a minute walk from the waters edge, walking distance to ferries, city buses and waterside parks. Also in close proximity to Putney Village and local schools. The area appreciates easy access to Macquarie, Eastwood, Parramatta, Chatswood, Rhodes and CBD. Agent comment: Every family needs a house and garden. Why make the horrendous commute from outer suburbs when you can be in the heart of Ryde. **Busy Road- Please park in side Street (Riverside Avenue) or across the road**",24,26,29,21,69,78,22,62,38,20 to 39,-1,"26,507"
https://www.domain.com.au/6-35-35a-frederick-street-ryde-nsw-2112-2016334678,1050000,Sold by private treaty 25 Sep 2020,6/35-35a Frederick Street Ryde NSW 2112,Ryde ,Villas ,3,2,2,0,"Lifestyle and Location! Bordering Putney and set in one of the area\'s most sought after locations, this impeccably presented 3 bedroom, 2 bathroom villa is sure to impress! This property is situated within a short stroll to Putney Village, local schools, city buses and only a 5 minute drive to Kissing Point Ferry Wharf. * 3 bedrooms, main with ensuite * Large lounge with separate dining off the kitchen * Wrap around paved courtyard leads to an outdoor shed with workbench and vice * Single automatic garage with a drive-through feature to a second undercover parking space * Nestled amongst a variety of citrus fruit trees * Split system air-conditioning  * Pet friendly * Solar panels",28,21,30,22,67,80,20,56,44,20 to 39,-1,"26,507"
https://www.domain.com.au/35-anderson-avenue-ryde-nsw-2112-2016261729,1486000,Sold prior to auction 25 Sep 2020,35 Anderson Avenue Ryde NSW 2112,Ryde ,Semi Detached Houses ,4,3,1,0,"Modern family living set in a convenient address Exuding modern appeal, this newly built home promises a pristine family lifestyle of contemporary convenience. It occupies an easycare level block, situated within walking distance of parks, buses, Meadowbank Station and Top Ryde City Shopping Centre. - Stylish interiors further enhanced with bamboo floorboards Open plan living/dining rooms flow outdoors via sliding doors Undercover entertaining area, private child-friendly backyard Quality CaesarStone gas kitchen offers stainless appliances Soft close polyurethane cabinetry plus a breakfast bench Four comfortable bedrooms equipped with built-in wardrobes Two chic master suites include downstairs retreat for in-laws Indulgent full main bathroom, separate guest powder room Ducted air conditioning, double brick downstairs, garage Perfectly suited for both upsizing and downsizing families",25,28,26,21,76,77,23,58,42,20 to 39,-1,"26,507"
https://www.domain.com.au/54-belmore-street-ryde-nsw-2112-2016486485,1780000,Sold prior to auction 24 Sep 2020,54 Belmore Street Ryde NSW 2112,Ryde ,Free Standing Houses ,4,3,2,714.5,"Renovated family home in a prized central position Occupying a prominent 714sqm corner block in the heart of Ryde, this superb family home has been updated for modern living across a spacious and versatile double storey design with potential for a duplex (STCA). It is located close to Top Ryde City shops. - Generous living room has a Juliet balcony, bright dining area Expansive sun drenched backyard is great for young children Smart renovated stone kitchen offers stainless steel fixtures Three large upstairs bedrooms, sleek new bathroom has a tub Self-contained downstairs master suite offers handy wetbar Second living room and bathroom with laundry, double garage Good storage, air conditioning, new carpet, freshly painted Opportunity for growing families and astute investors alike Just a short walk to city buses, trains and Meadowbank Wharf Steps from Meadowbank Public School, stroll to Putney Village",27,29,28,16,[,71,29,58,42,20 to 39,-1,"26,507"
