Url,Price,Selling date,Address,Suburb,House Type,Bedrooms,Bathrooms,Parking spots,Land size,Description,Under 20,20 - 39,40 - 59,60+,Long term residents,Owner percent,Renter percent,Family percent,Single percent,Average age,First Listed,Population
https://www.domain.com.au/22b-heysen-avenue-ermington-nsw-2115-2016224794,1390000,Sold prior to auction 13 May 2020,22b Heysen Avenue Ermington NSW 2115,Ermington ,Free Standing Houses ,4,2,2,0,"SOLD BY RAY WHITE ERMINGTON - 9898 1822 A lifestyle, location and layout for the modern family! Worthy of its own double page spread in House &amp; Garden is this exceptional, imposing residence roughly 5 years of age which boasts the perfect blend of quality design and finish, a functional bright and spacious floorplan and a location that compares to no other. Our images certainly do tell the story of this brilliant home...but we strongly recommend you WATCH the Video to really appreciate the vision and attributes of this superior offering to the Ermington market. To arrange your private inspection, CALL/SMS Adam Stephens directly on 0411 602 220. ""Ray White Ermington, its Directors, employees and related entities believe that the information contained herein is gathered from sources we deem to be reliable. However, no representation or warranties of any nature whatsoever are given, intended or implied. Any interested parties should rely on their own inquiries.""",32,37,24,7,36,37,63,72,28,-1,-1,-1
https://www.domain.com.au/202-gardenia-parade-greystanes-nsw-2145-2016242617,830000,Sold by private treaty 13 May 2020,202 Gardenia Parade Greystanes NSW 2145,Greystanes ,Free Standing Houses ,3,1,1,619,"HOME SWEET HOME Here\'s your chance to own this lovely brick veneer home sitting on approximately 619sqm in this quiet location. Three bedrooms, updated kitchen and bathroom, large rear deck perfect for entertaining, overlooking the private backyard including BBQ area and pool. Don\'t miss this opportunity, call today for further information",36,24,28,13,67,88,12,65,35,20 to 39,-1,"22,796"
https://www.domain.com.au/7-nymboida-street-greystanes-nsw-2145-2016134230,790000,Sold by private treaty 13 May 2020,7 Nymboida Street Greystanes NSW 2145,Greystanes ,Free Standing Houses ,3,1,1,556,"Brimming With Versality - Must Be Sold Peacefully positioned on a great sized block and located close to schools, shops, transport and in one of the districts best areas, this well presented three bedroom home is brimming with versatility. With an owner screaming must sell, inspection is a must! - Large 556sqm block with side access - potential dual occupancy (subject to council approval) Spacious bedrooms with mirrored built-in wardrobes Gorgeous timber kitchen boasting pantry and plenty of cupboard space Large lounge and dining area plus family room featuring open plan living which optimises light and space  Modern bathroom highlighting quality fixtures and fittings  Entertainment area overlooking the great sized rear yard Additional features: Air conditioning, internal laundry, hardwood timber flooring, instant gas hot water system, carport, off street parking for up to four motor vehicles, garden shed, colourbond fencing.",30,27,25,18,77,88,12,61,39,20 to 39,-1,"22,796"
https://www.domain.com.au/79-whitaker-street-old-guildford-nsw-2161-2016127134,660000,Sold by private treaty 13 May 2020,79 Whitaker Street Old Guildford NSW 2161,Old Guildford ,Free Standing Houses ,3,1,4,512,"Single Level Home in Central Location Full of original charm in a fantastic location, this 3-bedroom home is a renovators dream and provides a great foundation for your personal touches! Renovate this single level layout back to its original glory, or take advantage of a central location and redevelop on this large 512m2 block (STCA). Theres plenty of immediate enjoyment to be found with the spacious lounge, separate dining room and cosy kitchen of this much-loved home. The additional sewing room serves as an excellent home office or further accommodation option. There are built-in wardrobes to each carpeted bedroom, all serviced by a full central bathroom with a 2nd toilet located in the separate laundry. Theres ample grassed backyard space, as well as carport parking and a secure double garage with a tandem side to fit 3 cars total. As a family home this residence enjoys access to local shops at the top of the street, tranquil parkland, nearby primary schools, bus stops to Chester Hill High School and easy reach of the Yennora and Guildford train stations. Take advantage of this prime central location by renovating, rebuilding or redeveloping to build your dream home (STCA). Call Judy Pope on 0490 045 875 to explore your options with this property today! Features 3-Bedroom Single Level Home Well Located 512m2 Block Great Renovation/Rebuild Potential (STCA) Separate Lounge, Dining &amp; Kitchen Additional Sewing Room/Home Office Built-In Wardrobes To All Bedrooms Central Bathroom &amp; Laundry With 2nd Toilet Plenty Of Grassed Backyard Space Carport &amp; Double Garage With Tandem Side Short Walk To Local Shops, Schools &amp; Transport Upside Contact-Free Policy In adherence to current restrictions, Upside Realty has implemented procedures for all buyer inspections, as follows: Latex gloves and hand sanitisers will be provided for all inspection attendees including the agent Social distancing guidelines must be adhered to, including no handshaking All contracts issued are paperless  Call Judy now on 0490 045 875 to book a private inspection",32,35,20,13,64,74,26,52,48,-1,-1,-1
https://www.domain.com.au/5a-page-street-wentworthville-nsw-2145-2016126096,1000000,Sold by private treaty 13 May 2020,5A Page Street Wentworthville NSW 2145,Wentworthville ,Free Standing Houses ,4,3,4,0,"LARGE BRICK HOME WITH VIEWS IDEAL FOR THE GROWING FAMILY ** Private/video inspections available at any time**  Trade up to this large four-bedroom home and secure all the space your growing family needs to thrive. Solid brick-and-tile construction provides good foundations for a renovation, or simply move straight in and enjoy the home as is with no more to spend. It features three separate downstairs living areas plus a separate study, and the large family-sized kitchen serves as the heart of the home. Four good-sized upstairs bedrooms join the main bathroom with separate bath and shower, and there are stunning elevated Parramatta City views on show from the master and second bedrooms. There\'s also plenty of space for active outdoor living in the fully fenced backyard with large manicured lawn, and you\'ll love this peaceful family-friendly setting that\'s walking distance to Darcy Road Public School, and moments to Wentworthville Mall and train station, and close to Westmead Hospital and Parramatta CBD. It features:  - Large tiled living room opening to front balcony with elevated Parramatta City outlook Adjoining dining area plus large separate family room plus private study/5th bedroom Huge kitchen features a breakfast bar, wall oven and gas cooktop Stunning district views from king-sized master and generous second bedrooms Updated main bathroom with floor-to-ceiling tiles, frameless glass shower and bath Wall-to-wall built-in robes to all four bedrooms; private ensuite to master Additional downstairs bathroom with corner shower adds convenience Well-equipped internal laundry with built-in storage and outdoor access Double lock-up garage with internal entry plus double carport at front ""Ray White Parramatta Group - Parramatta|Oatlands|Northmead|Greystanes, its directors, employees and related entities believe that the information contained herein is gathered from sources we deem to be reliable. However, no representation or warranties of any nature whatsoever are given, intended or implied. Any interested parties should rely on their own inquiries.""",29,28,29,14,55,72,28,58,42,-1,-1,-1
https://www.domain.com.au/15-taylor-street-greystanes-nsw-2145-2016181397,970000,Sold by private treaty 12 May 2020,15 Taylor Street Greystanes NSW 2145,Greystanes ,Free Standing Houses ,5,3,1,0,"SPACIOUS FAMILY HOME! Time for an upgrade, need some extra space? Well here it is, located in a great spot, literally a two minute walk to Greystanes Public School, bike track and all of Greystanes amenities. Corner block, this home boasts three large living areas, five bedrooms throughout, two with ensuites. Built in wardrobes, ducted air conditioning and fireplace. Modern kitchen and bathrooms. Extra large lock up garage, boasts heaps of storage also. Owner says sell, arrange your private inspection today.",25,25,27,23,70,85,15,64,36,20 to 39,-1,"22,796"
https://www.domain.com.au/10-lumeah-street-merrylands-nsw-2160-2016003941,1056000,Sold by private treaty 12 May 2020,10 Lumeah Street Merrylands NSW 2160,Merrylands ,Free Standing Houses ,7,3,1,562.8,"SPACIOUS FULL BRICK HOME PLUS MODERN DETACHED GRANNY FLAT This is certainly a package that will be in high demand!! Four bedroom full brick free standing home to the front and a modern 3 bedroom granny flat to the rear. Both properties are currently tenanted giving the vendor a fabulous return. Alternatively ideal for two family accommodation. Super location in a peaceful street located within a 15 minute walk to the station and main shopping centre and within 100m of extensive parkland and bus transport to both Merrylands and Parramatta. The package is sitting on a generous 562m2 block making this the perfect package.  * Solid four bedroom full brick home  * Modern kitchen with stone benches and gas cooking  * Updated bathroom plus extra shower &amp; toilet  * Modern self-contained 3 bedroom granny flat  * Includes stylish kitchen with gas cooking  * Main bathroom plus ensuite to the main * Own side access and driveway  * Fantastic investment or two family living  * Investors Note: Currently rented for a combined rental of $1,090 per week",25,37,26,11,78,70,30,52,48,20 to 39,-1,"29,660"
https://www.domain.com.au/135-binalong-road-old-toongabbie-nsw-2146-2016241937,787500,Sold by private treaty 12 May 2020,135 Binalong Road Old Toongabbie NSW 2146,Old Toongabbie ,Free Standing Houses ,4,1,1,556,"Perfection Personified Held by the same family since new, this perfectly maintained 4 bedroom home is being offered for sale for the first time ever! A welcoming street presence is enhanced by neatly manicured gardens, an extra wide decorative concrete driveway and a big front patio. It\'s sought after location provides the ultimate in convenience with the Westmead bus stop at the doorstep and both Toongabbie Public School and Pendle Hill High School within a few minutes walk. The IGA supermarket, North West T-way and Binalong oval playing fields are also just a short walk away. Internally there is space for a growing family, with the choice of two separate living areas in addition to a great sized separate dining room adjoining the gas equipped kitchen. The laundry contains a second shower for added convenience too. The secure backyard includes new colorbond fencing, established gardens, an undercover entertaining pergola and the perfect blend of paving and lawns, making it low maintenance and a safehaven for children to play or for entertaining. This beautiful home exudes a certain warmth and charm, making you feel at home from the moment you enter. Contact us now to arrange your own private viewing, you won\'t be disappointed. Further Information &amp; Inclusions + 556m2 land size + Ducted Air conditioning &amp; ceiling fans + Gas hotwater &amp; gas cooktops in the kitchen + Built in wardrobes to master bedroom + 2nd shower in the laundry + NBN Connected, security alarm + Upgraded external wall cladding, gutters and windows + Extra large garage + double width driveway Location Benefits: + Westmead bus stop at the door + 950m to North West T-way station + 1.8km to Pendle Hill or Toongabbie train stations + 550m to IGA supermarket on Fitzwilliam Road + 500m to Toongabbie Public School + 850m to Pendle Hill High School + 6 Minute drive to Winston Hills Shopping Centre + 8 minute drive to Westmead Hospital + 15 minute drive to Parramatta Outgoings: + Council Rates :$300 Per Quarter + Water Rates :$177 Per Quarter Contact: Nick Bardon 0409 900 237 Andrew Tour 0404 032 317 Disclaimer: All information is gathered from sources we believe to be reliable however we cannot guarantee its accuracy. Interested parties should rely on their own enquiries.",26,28,25,20,79,82,18,63,37,40 to 59,-1,"3,126"
https://www.domain.com.au/60-northcote-street-auburn-nsw-2144-2016180440,675000,Sold by private treaty 11 May 2020,60 Northcote Street Auburn NSW 2144,Auburn ,Free Standing Houses ,2,1,1,271,"SURPRISE PACKAGE! TO BOOK AN INSPECTION CALL STEVE SANDERS ON 0414136026 OR OUR OFFICE ON 97494949. Probably the best value for a home of this quality that you\'re likely to see in this area! Set on the high side of a popular and quiet street and surprisingly spacious with high ceilings, big bedrooms with built-ins, gas kitchen, large lounge and living areas, off-street undercover parking, two toilets, internal laundry, garden and storage sheds, and neat and tidy easy-care yards. At this price we doubt it will last long! Don\'t delay - call now for more details! * Surprisingly spacious, high ceilings * Big bedrooms with built-ins, gas kitchen * Large lounge and living areas, two toilets * Off-street undercover parking, internal laundry * Potential Rental Return: $440 to $470 per week",25,36,21,17,71,44,56,43,57,20 to 39,-1,"37,373"
https://www.domain.com.au/23-hudson-street-granville-nsw-2142-2016101137,850000,Sold by private treaty 11 May 2020,23 Hudson Street Granville NSW 2142,Granville ,Free Standing Houses ,4,2,2,0,"Deposit Taken Brick Home with Nothing to Spend This is a great opportunity to purchase this amazing 14 year old brick home. Positioned in a convenient location only minutes\' walk to numerous schools, Stockland Shopping Centre, Merrylands Station and an easy access to Parramatta CBD, M4 motorway to Sydney CBD and the Blue Mountains. This property would make a perfect family home or a great investment opportunity. Features include: * 4 great sized bedrooms, main with en-suite and walk-in wardrobe  * Huge polyurethane gas kitchen with ample cupboard space  * Bright and spacious open plan with separate lounge and dining area * Fully tiled bathroom with separate shower and bath * Huge undercover entertaining area perfect for guest  * Ducted air-conditioning through out  * Remote Double garage with internal access * Close to public schools, TAFE, shopping centres and public transport Genuine sale. Don\'t miss out. Contact me for more information or to inspect the property.",26,31,28,16,71,61,39,50,50,20 to 39,-1,"15,332"
https://www.domain.com.au/126-alfred-street-harris-park-nsw-2150-2016188365,850000,Sold by private treaty 11 May 2020,126 Alfred Street Harris Park NSW 2150,Harris Park ,Free Standing Houses ,3,1,2,0,"HIGH DENSITY R4 ZONING For online virtual tour please visit this link: https://www.campaignpros.com.au/vr/4013211 Perfectly positioned on the high side of the street, this original 3 bedroom cottage (not heritage listed) presents an outstanding opportunity for first home buyers, astute investors, builders and developers to knock down and rebuild for High Density with adjoining properties, land-bank, renovate to create your own flair or keep the original and add additional dwelling at the rear (Subject To Council Approval). Within walking distance to Parramatta transport interchange, railway station, RiverCat ferry, newly proposed Light Rail, vibrant city night life, Westfield Shoppingtown, parks, reputable schools, Harris Park dining strip, trendy restaurants, cafes &amp; rapid access to Rosehill Gardens Racecourse, James Ruse Drive &amp; M4 WestConnex. It features: - Formal lounge &amp; separate dining room Original kitchen &amp; bathroom Spacious bedrooms Freshly painted High ceilings throughout Gated driveway to off-street parking Bus stop at the door Not heritage listed &amp; R4 Zoning With strict instructions to Sell, this property will not last long ""Ray White Parramatta Group - Parramatta|Oatlands|Northmead|Greystanes, its directors, employees and related entities believe that the information contained herein is gathered from sources we deem to be reliable. However, no representation or warranties of any nature whatsoever are given, intended or implied. Any interested parties should rely on their own inquiries."".",19,46,23,12,50,34,66,59,41,20 to 39,-1,"5,797"
https://www.domain.com.au/1-8-mills-street-merrylands-nsw-2160-2016158321,752000,Sold by private treaty 11 May 2020,1/8 Mills Street Merrylands NSW 2160,Merrylands ,Semi Detached Houses ,3,2,1,0,"Luxury and convenience at its best You will be amazed by this beautifully designed, contemporary duplex located in a whisper quiet street and with only a short walk to local shops, Hilltop Public School, Cerdon College, Merrylands High School, Central Gardens and T-Way bus services. Features include: * 3 generous sized bedrooms, 2 with built-ins * Master bedroom with ensuite and balcony * Large open plan living areas * Stylish caesarstone kitchen with quality appliances including gas cooktop, underbench oven and dishwasher * Sleek modern bathrooms * Ducted air-conditioning (2 zone) * Gas outlets available for heating * Internal laundry with the convenience of a guest toilet * Remote control garage with internal access * Added security of alarm and video intercom * Undercover outdoor entertainment area with a private rear yard",30,28,27,16,73,74,26,55,45,20 to 39,-1,"29,660"
https://www.domain.com.au/66a-paton-street-merrylands-nsw-2160-2016141122,830000,Sold by private treaty 11 May 2020,66a Paton Street Merrylands NSW 2160,Merrylands ,Free Standing Houses ,4,2,1,334.4,"SPOTLESS AND SUPERB Spotlessly presented over two levels with a clever functional floor plan. This quality four bedroom duplex home is ideal for those with an extended family or regular visitors, as it offers a number of living needs and elegant outdoor entertainment options. Ideally located just 300 metres walk to the T-Way bus for super fast access to both the Parramatta and Liverpool CBD, 350 metres walk to Central Gardens, 500 metres to Coolibah Shopping and 750 metres walk to school. It is a superb home in a superb location, but you\'ll need to be quick. * Boasting beautiful tiled and timber flooring throughout * Downstairs bedroom opening directly to the outdoor area * Additional shower plus powder downstairs * Brilliant kitchen with stainless steel appliances * Enclosed sunroom at the rear which opens to a private all-weather entertaining courtyard * Incredible air conditioned master suite with private balcony and spa ensuite as the perfect parents retreat  * Security shutters on windows with remote access plus lock-up garage with remote access and internal entry * Walk to T-Way bus, Central gardens and shopping * Investors Note: Potential rental return approx. $620 - $640 per week",27,31,24,19,72,56,44,51,49,20 to 39,-1,"29,660"
